t,e_line,u_L,u_R,v,omega
16.2800,-0.050170,1.000000,0.261906,0.410120,-3.690468
16.2900,-0.057377,1.000000,0.244658,0.404514,-3.776709
16.3000,-0.064835,1.000000,0.226909,0.398745,-3.865454
16.3100,-0.072539,1.000000,0.208676,0.392820,-3.956622
16.3200,-0.080484,1.000000,0.189977,0.386743,-4.050115
16.3300,-0.088663,1.000000,0.170836,0.380522,-4.145821
16.3400,-0.097069,1.000000,0.151277,0.374165,-4.243613
16.3500,-0.105691,1.000000,0.131331,0.367682,-4.343347
16.3600,-0.114521,1.000000,0.111028,0.361084,-4.444861
16.3700,-0.123546,1.000000,0.090405,0.354382,-4.547977
16.3800,-0.132754,1.000000,0.069501,0.347588,-4.652494
16.3900,-0.142129,1.000000,0.048361,0.340717,-4.758194
16.4000,-0.151656,1.000000,0.027032,0.333786,-4.864838
16.4100,-0.161317,1.000000,0.005567,0.326809,-4.972167
16.4200,-0.171092,1.000000,-0.015980,0.319806,-5.079902
16.4300,-0.180960,1.000000,-0.037548,0.312797,-5.187741
16.4400,-0.190897,1.000000,-0.059073,0.305801,-5.295366
16.4500,-0.200879,1.000000,-0.080487,0.298842,-5.402437
16.4600,-0.210879,1.000000,-0.101719,0.291941,-5.508597
16.4700,-0.220868,1.000000,-0.122695,0.285124,-5.613473
16.4800,-0.230816,1.000000,-0.143336,0.278416,-5.716678
16.4900,-0.240691,1.000000,-0.163562,0.271842,-5.817811
16.5000,-0.250461,1.000000,-0.183292,0.265430,-5.916462
16.5100,-0.260089,1.000000,-0.202443,0.259206,-6.012215
16.5200,-0.269541,1.000000,-0.220930,0.253198,-6.104648
16.5300,-0.278780,1.000000,-0.238669,0.247433,-6.193344
16.5400,-0.287768,1.000000,-0.255577,0.241937,-6.277886
16.5500,-0.296468,1.000000,-0.271573,0.236739,-6.357867
16.5600,-0.304841,1.000000,-0.286579,0.231862,-6.432894
16.5700,-0.312850,1.000000,-0.300518,0.227332,-6.502589
16.5800,-0.320457,1.000000,-0.313319,0.223171,-6.566597
16.5900,-0.327626,1.000000,-0.324918,0.219402,-6.624590
16.6000,-0.334323,1.000000,-0.335254,0.216043,-6.676269
16.6100,-0.340513,1.000000,-0.342929,0.213548,-6.714644
16.6200,-0.346166,1.000000,-0.348856,0.211622,-6.744282
16.6300,-0.351252,1.000000,-0.353367,0.210156,-6.766833
16.6400,-0.355746,1.000000,-0.356438,0.209158,-6.782188
16.6500,-0.359627,1.000000,-0.358055,0.208632,-6.790275
16.6600,-0.362873,1.000000,-0.358213,0.208581,-6.791065
16.6700,-0.365471,1.000000,-0.356915,0.209002,-6.784577
16.6800,-0.367407,1.000000,-0.354175,0.209893,-6.770875
16.6900,-0.368673,1.000000,-0.350012,0.211246,-6.750062
16.7000,-0.369266,1.000000,-0.344457,0.213051,-6.722286
16.7100,-0.369184,1.000000,-0.337546,0.215297,-6.687732
16.7200,-0.368430,1.000000,-0.329324,0.217970,-6.646620
16.7300,-0.367012,1.000000,-0.319841,0.221052,-6.599203
16.7400,-0.364939,1.000000,-0.309152,0.224526,-6.545760
16.7500,-0.362226,1.000000,-0.297319,0.228371,-6.486597
16.7600,-0.358889,1.000000,-0.284408,0.232567,-6.422039
16.7700,-0.354948,1.000000,-0.270485,0.237092,-6.352427
16.7800,-0.350425,1.000000,-0.255623,0.241923,-6.278114
16.7900,-0.345345,1.000000,-0.239893,0.247035,-6.199463
16.8000,-0.339735,1.000000,-0.223368,0.252405,-6.116841
16.8100,-0.333623,1.000000,-0.206123,0.258010,-6.030613
16.8200,-0.327038,1.000000,-0.188229,0.263825,-5.941147
16.8300,-0.320012,1.000000,-0.169761,0.269828,-5.848803
16.8400,-0.312575,1.000000,-0.150787,0.275994,-5.753934
16.8500,-0.304761,1.000000,-0.131377,0.282303,-5.656884
16.8600,-0.296601,1.000000,-0.111597,0.288731,-5.557985
16.8700,-0.288126,1.000000,-0.091511,0.295259,-5.457556
16.8800,-0.279370,1.000000,-0.071181,0.301866,-5.355904
16.8900,-0.270364,1.000000,-0.050663,0.308534,-5.253317
16.9000,-0.261138,1.000000,-0.030014,0.315246,-5.150069
16.9100,-0.251722,1.000000,-0.009284,0.321983,-5.046419
16.9200,-0.242145,1.000000,0.011479,0.328731,-4.942607
16.9300,-0.232435,1.000000,0.032228,0.335474,-4.838859
16.9400,-0.222619,1.000000,0.052923,0.342200,-4.735383
16.9500,-0.212722,1.000000,0.073526,0.348896,-4.632372
16.9600,-0.202768,1.000000,0.094000,0.355550,-4.530001
16.9700,-0.192781,1.000000,0.114313,0.362152,-4.428433
16.9800,-0.182781,1.000000,0.134437,0.368692,-4.327815
16.9900,-0.172789,1.000000,0.154344,0.375162,-4.228280
17.0000,-0.162823,1.000000,0.174011,0.381553,-4.129947
17.0100,-0.152901,1.000000,0.193415,0.387860,-4.032924
17.0200,-0.143040,1.000000,0.212539,0.394075,-3.937306
17.0300,-0.133253,1.000000,0.231365,0.400194,-3.843177
17.0400,-0.123554,1.000000,0.249878,0.406210,-3.750611
17.0500,-0.113956,1.000000,0.268065,0.412121,-3.659673
17.0600,-0.104470,1.000000,0.285917,0.417923,-3.570416
17.0700,-0.095107,0.996578,0.303422,0.422500,-3.465778
17.0800,-0.085875,0.979426,0.320574,0.422500,-3.294260
17.0900,-0.076781,0.962626,0.337374,0.422500,-3.126256
17.1000,-0.067829,0.946142,0.353858,0.422500,-2.961418
17.1100,-0.059021,0.929963,0.370037,0.422500,-2.799628
17.1200,-0.050357,0.914076,0.385924,0.422500,-2.640756
17.1300,-0.041837,0.898466,0.401534,0.422500,-2.484660
17.1400,-0.033457,0.883119,0.416881,0.422500,-2.331187
17.1500,-0.025216,0.868018,0.431982,0.422500,-2.180176
17.1600,-0.017109,0.853146,0.446854,0.422500,-2.031460
17.1700,-0.009131,0.838486,0.461514,0.422500,-1.884864
17.1800,-0.001278,0.824021,0.475979,0.422500,-1.740209
17.1900,0.006458,0.809699,0.490301,0.422500,-1.596986
17.2000,0.014082,0.795495,0.504505,0.422500,-1.454949
17.2100,0.021601,0.781391,0.518609,0.422500,-1.313908
17.2200,0.029024,0.767367,0.532633,0.422500,-1.173669
17.2300,0.036358,0.753404,0.546596,0.422500,-1.034035
17.2400,0.043612,0.739480,0.560520,0.422500,-0.894805
17.2500,0.050795,0.725577,0.574423,0.422500,-0.755774
17.2600,0.057914,0.711674,0.588326,0.422500,-0.616737
17.2700,0.064981,0.697748,0.602252,0.422500,-0.477484
17.2800,0.072004,0.683781,0.616219,0.422500,-0.337806
17.2900,0.078992,0.669749,0.630251,0.422500,-0.197490
17.3000,0.085957,0.655632,0.644368,0.422500,-0.056322
17.3100,0.092907,0.641409,0.658591,0.422500,0.085911
17.3200,0.099854,0.627058,0.672942,0.422500,0.229424
17.3300,0.106806,0.612557,0.687443,0.422500,0.374431
17.3400,0.113775,0.597886,0.702114,0.422500,0.521145
17.3500,0.120771,0.583022,0.716978,0.422500,0.669778
17.3600,0.127803,0.567946,0.732054,0.422500,0.820540
17.3700,0.134884,0.552636,0.747364,0.422500,0.973636
17.3800,0.142022,0.537073,0.762927,0.422500,1.129268
17.3900,0.149228,0.521237,0.778763,0.422500,1.287632
17.4000,0.156511,0.505108,0.794892,0.422500,1.448915
17.4100,0.163883,0.488670,0.811330,0.422500,1.613298
17.4200,0.171351,0.471905,0.828095,0.422500,1.780948
17.4300,0.178926,0.454798,0.845202,0.422500,1.952021
17.4400,0.186616,0.437335,0.862665,0.422500,2.126654
17.4500,0.194429,0.419503,0.880497,0.422500,2.304970
17.4600,0.202373,0.401293,0.898707,0.422500,2.487066
17.4700,0.210455,0.382698,0.917302,0.422500,2.673016
17.4800,0.218681,0.363714,0.936286,0.422500,2.862864
17.4900,0.227056,0.344338,0.955662,0.422500,3.056620
17.5000,0.235584,0.324574,0.975426,0.422500,3.254257
17.5100,0.244267,0.304430,0.995570,0.422500,3.455704
17.5200,0.253108,0.283916,1.000000,0.417273,3.580422
17.5300,0.262104,0.263050,1.000000,0.410491,3.684751
17.5400,0.271251,0.241894,1.000000,0.403616,3.790529
17.5500,0.280541,0.220485,1.000000,0.396658,3.897573
17.5600,0.289964,0.198853,1.000000,0.389627,4.005735
17.5700,0.299511,0.177030,1.000000,0.382535,4.114852
17.5800,0.309169,0.155052,1.000000,0.375392,4.224740
17.5900,0.318926,0.132959,1.000000,0.368212,4.335203
17.6000,0.328766,0.110795,1.000000,0.361009,4.446023
17.6100,0.338675,0.088607,1.000000,0.353797,4.556966
17.6200,0.348633,0.066444,1.000000,0.346594,4.667779
17.6300,0.358623,0.044361,1.000000,0.339417,4.778195
17.6400,0.368623,0.022415,1.000000,0.332285,4.887926
17.6500,0.378611,0.000666,1.000000,0.325216,4.996672
17.6600,0.388563,-0.020823,1.000000,0.318233,5.104114
17.6700,0.398454,-0.041984,1.000000,0.311355,5.209922
17.6800,0.408257,-0.062751,1.000000,0.304606,5.313755
17.6900,0.417944,-0.083052,1.000000,0.298008,5.415260
17.7000,0.427485,-0.102816,1.000000,0.291585,5.514078
17.7100,0.436850,-0.121969,1.000000,0.285360,5.609845
17.7200,0.446007,-0.140439,1.000000,0.279357,5.702195
17.7300,0.454925,-0.158153,1.000000,0.273600,5.790764
17.7400,0.463570,-0.175038,1.000000,0.268113,5.875190
17.7500,0.471910,-0.191024,1.000000,0.262917,5.955121
17.7600,0.479912,-0.206044,1.000000,0.258036,6.030218
17.7700,0.487543,-0.220031,1.000000,0.253490,6.100156
17.7800,0.494770,-0.232926,1.000000,0.249299,6.164628
17.7900,0.501562,-0.244670,1.000000,0.245482,6.223352
17.8000,0.507890,-0.255214,1.000000,0.242055,6.276071
17.8100,0.513723,-0.264511,1.000000,0.239034,6.322557
17.8200,0.519036,-0.272523,1.000000,0.236430,6.362614
17.8300,0.523803,-0.279216,1.000000,0.234255,6.396081
17.8400,0.528001,-0.284567,1.000000,0.232516,6.422833
17.8500,0.531610,-0.288556,1.000000,0.231219,6.442782
17.8600,0.534614,-0.291176,1.000000,0.230368,6.455881
17.8700,0.536997,-0.292424,1.000000,0.229962,6.462119
17.8800,0.538748,-0.292306,1.000000,0.230001,6.461528
17.8900,0.539861,-0.290835,1.000000,0.230479,6.454174
17.9000,0.540329,-0.288032,1.000000,0.231389,6.440162
17.9100,0.540151,-0.283927,1.000000,0.232724,6.419633
17.9200,0.539331,-0.278552,1.000000,0.234471,6.392759
17.9300,0.537873,-0.271949,1.000000,0.236617,6.359743
17.9400,0.535786,-0.264163,1.000000,0.239147,6.320816
17.9500,0.533082,-0.255247,1.000000,0.242045,6.276234
17.9600,0.529775,-0.245254,1.000000,0.245292,6.226272
17.9700,0.525883,-0.234245,1.000000,0.248870,6.171224
17.9800,0.521425,-0.222280,1.000000,0.252759,6.111399
17.9900,0.516423,-0.209423,1.000000,0.256938,6.047115
18.0000,0.510902,-0.195740,1.000000,0.261385,5.978700
18.0100,0.504887,-0.181297,1.000000,0.266079,5.906483
18.0200,0.498406,-0.166160,1.000000,0.270998,5.830798
18.0300,0.491486,-0.150395,1.000000,0.276121,5.751977
18.0400,0.484157,-0.134069,1.000000,0.281427,5.670347
18.0500,0.476449,-0.117246,1.000000,0.286895,5.586231
18.0600,0.468393,-0.099989,1.000000,0.292504,5.499943
18.0700,0.460018,-0.082358,1.000000,0.298234,5.411788
18.0800,0.451356,-0.064412,1.000000,0.304066,5.322060
18.0900,0.442436,-0.046209,1.000000,0.309982,5.231043
18.1000,0.433288,-0.027801,1.000000,0.315965,5.139006
18.1100,0.423942,-0.009241,1.000000,0.321997,5.046204
18.1200,0.414425,0.009424,1.000000,0.328063,4.952882
18.1300,0.404766,0.028147,1.000000,0.334148,4.859266
18.1400,0.394990,0.046886,1.000000,0.340238,4.765571
18.1500,0.385123,0.065601,1.000000,0.346320,4.671996
18.1600,0.375190,0.084254,1.000000,0.352383,4.578729
18.1700,0.365214,0.102812,1.000000,0.358414,4.485940
18.1800,0.355217,0.121242,1.000000,0.364404,4.393788
18.1900,0.345219,0.139516,1.000000,0.370343,4.302420
18.2000,0.335241,0.157606,1.000000,0.376222,4.211969
18.2100,0.325300,0.175489,1.000000,0.382034,4.122555
18.2200,0.315413,0.193142,1.000000,0.387771,4.034291
18.2300,0.305596,0.210545,1.000000,0.393427,3.947274
18.2400,0.295864,0.227681,1.000000,0.398996,3.861596
18.2500,0.286231,0.244533,1.000000,0.404473,3.777334
18.2600,0.276708,0.261088,1.000000,0.409853,3.694562
18.2700,0.267307,0.277332,1.000000,0.415133,3.613342
18.2800,0.258039,0.293254,1.000000,0.420308,3.533728
18.2900,0.248912,0.308846,0.991154,0.422500,3.411540
18.3000,0.239936,0.324098,0.975902,0.422500,3.259017
18.3100,0.231115,0.339029,0.960971,0.422500,3.109708
18.3200,0.222452,0.353661,0.946339,0.422500,2.963393
18.3300,0.213949,0.368002,0.931998,0.422500,2.819977
18.3400,0.205605,0.382065,0.917935,0.422500,2.679351
18.3500,0.197420,0.395860,0.904140,0.422500,2.541399
18.3600,0.189392,0.409401,0.890599,0.422500,2.405994
18.3700,0.181519,0.422700,0.877300,0.422500,2.273003
18.3800,0.173795,0.435772,0.864228,0.422500,2.142285
18.3900,0.166218,0.448631,0.851369,0.422500,2.013693
18.4000,0.158783,0.461292,0.838708,0.422500,1.887078
18.4100,0.151484,0.473772,0.826228,0.422500,1.762282
18.4200,0.144315,0.486085,0.813915,0.422500,1.639146
18.4300,0.137270,0.498249,0.801751,0.422500,1.517507
18.4400,0.130342,0.510280,0.789720,0.422500,1.397196
18.4500,0.123524,0.522195,0.777805,0.422500,1.278045
18.4600,0.116810,0.534012,0.765988,0.422500,1.159881
18.4700,0.110190,0.545747,0.754253,0.422500,1.042528
18.4800,0.103658,0.557419,0.742581,0.422500,0.925810
18.4900,0.097206,0.569045,0.730955,0.422500,0.809545
18.5000,0.090824,0.580645,0.719355,0.422500,0.693553
18.5100,0.084505,0.592235,0.707765,0.422500,0.577649
18.5200,0.078240,0.603835,0.696165,0.422500,0.461646
18.5300,0.072019,0.615464,0.684536,0.422500,0.345357
18.5400,0.065836,0.627141,0.672859,0.422500,0.228592
18.5500,0.059679,0.638884,0.661116,0.422500,0.111159
18.5600,0.053540,0.650714,0.649286,0.422500,-0.007136
18.5700,0.047410,0.662649,0.637351,0.422500,-0.126486
18.5800,0.041280,0.674709,0.625291,0.422500,-0.247088
18.5900,0.035139,0.686914,0.613086,0.422500,-0.369140
18.6000,0.028979,0.699284,0.600716,0.422500,-0.492838
18.6100,0.022790,0.711838,0.588162,0.422500,-0.618382
18.6200,0.016563,0.724597,0.575403,0.422500,-0.745971
18.6300,0.010287,0.737580,0.562420,0.422500,-0.875801
18.6400,0.003953,0.750807,0.549193,0.422500,-1.008069
18.6500,-0.002448,0.764297,0.535703,0.422500,-1.142971
18.6600,-0.008927,0.778070,0.521930,0.422500,-1.280699
18.6700,-0.015492,0.792144,0.507856,0.422500,-1.421440
18.6800,-0.022153,0.806538,0.493462,0.422500,-1.565377
18.6900,-0.028920,0.821269,0.478731,0.422500,-1.712687
18.7000,-0.035801,0.836354,0.463646,0.422500,-1.863538
18.7100,-0.042805,0.851809,0.448191,0.422500,-2.018088
18.7200,-0.049941,0.867648,0.432352,0.422500,-2.176483
18.7300,-0.057217,0.883885,0.416115,0.422500,-2.338853
18.7400,-0.064640,0.900531,0.399469,0.422500,-2.505312
18.7500,-0.072218,0.917595,0.382405,0.422500,-2.675951
18.7600,-0.079957,0.935084,0.364916,0.422500,-2.850840
18.7700,-0.087863,0.953002,0.346998,0.422500,-3.030018
18.7800,-0.095940,0.971349,0.328651,0.422500,-3.213493
18.7900,-0.104193,0.990123,0.309877,0.422500,-3.401235
18.8000,-0.112622,1.000000,0.290683,0.419472,-3.546587
18.8100,-0.121229,1.000000,0.271081,0.413101,-3.644596
18.8200,-0.130012,1.000000,0.251115,0.406612,-3.744425
18.8300,-0.138963,1.000000,0.230834,0.400021,-3.845829
18.8400,-0.148074,1.000000,0.210264,0.393336,-3.948679
18.8500,-0.157337,1.000000,0.189434,0.386566,-4.052829
18.8600,-0.166742,1.000000,0.168376,0.379722,-4.158120
18.8700,-0.176277,1.000000,0.147125,0.372816,-4.264374
18.8800,-0.185929,1.000000,0.125721,0.365859,-4.371394
18.8900,-0.195683,1.000000,0.104206,0.358867,-4.478968
18.9000,-0.205525,1.000000,0.082627,0.351854,-4.586867
18.9100,-0.215436,1.000000,0.061032,0.344835,-4.694840
18.9200,-0.225397,1.000000,0.039476,0.337830,-4.802621
18.9300,-0.235389,1.000000,0.018014,0.330855,-4.909929
18.9400,-0.245389,1.000000,-0.003292,0.323930,-5.016461
18.9500,-0.255373,1.000000,-0.024381,0.317076,-5.121904
18.9600,-0.265316,1.000000,-0.045186,0.310315,-5.225928
18.9700,-0.275192,1.000000,-0.065638,0.303668,-5.328189
18.9800,-0.284972,1.000000,-0.085667,0.297158,-5.428337
18.9900,-0.294627,1.000000,-0.105202,0.290809,-5.526008
19.0000,-0.304127,1.000000,-0.124167,0.284646,-5.620836
19.0100,-0.313440,1.000000,-0.142490,0.278691,-5.712449
19.0200,-0.322533,1.000000,-0.160096,0.272969,-5.800478
19.0300,-0.331374,1.000000,-0.176911,0.267504,-5.884554
19.0400,-0.339929,1.000000,-0.192863,0.262319,-5.964316
19.0500,-0.348165,1.000000,-0.207883,0.257438,-6.039414
19.0600,-0.356049,1.000000,-0.221902,0.252882,-6.109511
19.0700,-0.363546,1.000000,-0.234858,0.248671,-6.174288
19.0800,-0.370626,1.000000,-0.246689,0.244826,-6.233447
19.0900,-0.377256,1.000000,-0.257343,0.241363,-6.286716
19.1000,-0.383407,1.000000,-0.266770,0.238300,-6.333850
19.1100,-0.389050,1.000000,-0.274927,0.235649,-6.374636
19.1200,-0.394160,1.000000,-0.281779,0.233422,-6.408894
19.1300,-0.398711,1.000000,-0.287296,0.231629,-6.436479
19.1400,-0.402683,1.000000,-0.291457,0.230276,-6.457286
19.1500,-0.406057,1.000000,-0.294249,0.229369,-6.471247
19.1600,-0.408816,1.000000,-0.295667,0.228908,-6.478334
19.1700,-0.410948,1.000000,-0.295711,0.228894,-6.478557
19.1800,-0.412442,1.000000,-0.294393,0.229322,-6.471967
19.1900,-0.413294,1.000000,-0.291730,0.230188,-6.458651
19.2000,-0.413499,1.000000,-0.287746,0.231482,-6.438732
19.2100,-0.413059,1.000000,-0.282474,0.233196,-6.412369
19.2200,-0.411976,1.000000,-0.275950,0.235316,-6.379750
19.2300,-0.410259,1.000000,-0.268219,0.237829,-6.341095
19.2400,-0.407918,1.000000,-0.259329,0.240718,-6.296647
19.2500,-0.404965,1.000000,-0.249334,0.243966,-6.246672
19.2600,-0.401416,1.000000,-0.238291,0.247555,-6.191457
19.2700,-0.397291,1.000000,-0.226260,0.251465,-6.131302
19.2800,-0.392610,1.000000,-0.213304,0.255676,-6.066521
19.2900,-0.387397,1.000000,-0.199487,0.260167,-5.997437
19.3000,-0.381675,1.000000,-0.184875,0.264916,-5.924377
19.3100,-0.375473,1.000000,-0.169534,0.269901,-5.847672
19.3200,-0.368816,1.000000,-0.153531,0.275103,-5.767653
19.3300,-0.361735,1.000000,-0.136930,0.280498,-5.684648
19.3400,-0.354259,1.000000,-0.119796,0.286066,-5.598979
19.3500,-0.346418,1.000000,-0.102192,0.291787,-5.510962
19.3600,-0.338241,1.000000,-0.084181,0.297641,-5.420904
19.3700,-0.329760,1.000000,-0.065820,0.303608,-5.329101
19.3800,-0.321004,1.000000,-0.047168,0.309671,-5.235838
19.3900,-0.312004,1.000000,-0.028278,0.315810,-5.141388
19.4000,-0.302787,1.000000,-0.009202,0.322009,-5.046008
19.4100,-0.293384,1.000000,0.010011,0.328254,-4.949944
19.4200,-0.283821,1.000000,0.029315,0.334527,-4.853427
19.4300,-0.274124,1.000000,0.048666,0.340816,-4.756672
19.4400,-0.264321,1.000000,0.068023,0.347108,-4.659883
19.4500,-0.254435,1.000000,0.087351,0.353389,-4.563246
19.4600,-0.244489,1.000000,0.106613,0.359649,-4.466935
19.4700,-0.234507,1.000000,0.125778,0.365878,-4.371110
19.4800,-0.224508,1.000000,0.144816,0.372065,-4.275918
19.4900,-0.214512,1.000000,0.163701,0.378203,-4.181493
19.5000,-0.204538,1.000000,0.182409,0.384283,-4.087957
19.5100,-0.194603,1.000000,0.200916,0.390298,-3.995419
19.5200,-0.184723,1.000000,0.219204,0.396241,-3.903979
19.5300,-0.174913,1.000000,0.237255,0.402108,-3.813724
19.5400,-0.165185,1.000000,0.255053,0.407892,-3.724734
19.5500,-0.155553,1.000000,0.272584,0.413590,-3.637078
19.5600,-0.146028,1.000000,0.289837,0.419197,-3.550816
19.5700,-0.136620,0.993200,0.306800,0.422500,-3.432002
19.5800,-0.127338,0.976536,0.323464,0.422500,-3.265357
19.5900,-0.118189,0.960161,0.339839,0.422500,-3.101606
19.6000,-0.109177,0.944049,0.355951,0.422500,-2.940493
19.6100,-0.100304,0.928191,0.371809,0.422500,-2.781915
19.6200,-0.091570,0.912576,0.387424,0.422500,-2.625756
19.6300,-0.082975,0.897189,0.402811,0.422500,-2.471888
19.6400,-0.074517,0.882017,0.417983,0.422500,-2.320172
19.6500,-0.066194,0.867046,0.432954,0.422500,-2.170457
19.6600,-0.058001,0.852259,0.447741,0.422500,-2.022587
19.6700,-0.049935,0.837640,0.462360,0.422500,-1.876397
19.6800,-0.041990,0.823171,0.476829,0.422500,-1.731714
19.6900,-0.034160,0.808836,0.491164,0.422500,-1.588361
19.7000,-0.026439,0.794616,0.505384,0.422500,-1.446155
19.7100,-0.018820,0.780491,0.519509,0.422500,-1.304909
19.7200,-0.011296,0.766443,0.533557,0.422500,-1.164431
19.7300,-0.003858,0.752453,0.547547,0.422500,-1.024525
19.7400,0.003502,0.738499,0.561501,0.422500,-0.884993
19.7500,0.010792,0.724563,0.575437,0.422500,-0.745632
19.7600,0.018020,0.710624,0.589376,0.422500,-0.606239
19.7700,0.025198,0.696661,0.603339,0.422500,-0.466607
19.7800,0.032333,0.682653,0.617347,0.422500,-0.326528
19.7900,0.039435,0.668579,0.631421,0.422500,-0.185792
19.8000,0.046514,0.654419,0.645581,0.422500,-0.044187
19.8100,0.053580,0.640150,0.659850,0.422500,0.098497
19.8200,0.060642,0.625753,0.674247,0.422500,0.242472
19.8300,0.067712,0.611205,0.688795,0.422500,0.387950
19.8400,0.074799,0.596486,0.703514,0.422500,0.535141
19.8500,0.081913,0.581575,0.718425,0.422500,0.684252
19.8600,0.089065,0.566451,0.733549,0.422500,0.835491
19.8700,0.096264,0.551094,0.748906,0.422500,0.989057
19.8800,0.103522,0.535485,0.764515,0.422500,1.145149
19.8900,0.110846,0.519604,0.780396,0.422500,1.303956
19.9000,0.118249,0.503434,0.796566,0.422500,1.465662
19.9100,0.125738,0.486956,0.813044,0.422500,1.630440
19.9200,0.133324,0.470155,0.829845,0.422500,1.798450
19.9300,0.141014,0.453016,0.846984,0.422500,1.969841
19.9400,0.148819,0.435526,0.864474,0.422500,2.144742
19.9500,0.156745,0.417673,0.882327,0.422500,2.323267
19.9600,0.164800,0.399450,0.900550,0.422500,2.505503
19.9700,0.172991,0.380849,0.919151,0.422500,2.691514
19.9800,0.181323,0.361867,0.938133,0.422500,2.881331
19.9900,0.189800,0.342505,0.957495,0.422500,3.074953
20.0000,0.198427,0.322766,0.977234,0.422500,3.272340
20.0100,0.207205,0.302659,0.997341,0.422500,3.473406
20.0200,0.216136,0.282198,1.000000,0.416714,3.589010
20.0300,0.225217,0.261401,1.000000,0.409955,3.692996
20.0400,0.234442,0.240333,1.000000,0.403108,3.798333
20.0500,0.243804,0.219029,1.000000,0.396184,3.904854
20.0600,0.253293,0.197518,1.000000,0.389193,4.012408
20.0700,0.262897,0.175835,1.000000,0.382146,4.120827
20.0800,0.272606,0.154015,1.000000,0.375055,4.229925
20.0900,0.282405,0.132100,1.000000,0.367932,4.339500
20.1000,0.292279,0.110133,1.000000,0.360793,4.449333
20.1100,0.302213,0.088163,1.000000,0.353653,4.559186
20.1200,0.312188,0.066239,1.000000,0.346528,4.668805
20.1300,0.322185,0.044416,1.000000,0.339435,4.777919
20.1400,0.332182,0.022752,1.000000,0.332394,4.886240
20.1500,0.342158,0.001307,1.000000,0.325425,4.993467
20.1600,0.352089,-0.019856,1.000000,0.318547,5.099281
20.1700,0.361947,-0.040671,1.000000,0.311782,5.203356
20.1800,0.371708,-0.061070,1.000000,0.305152,5.305349
20.1900,0.381343,-0.080982,1.000000,0.298681,5.404912
20.2000,0.390821,-0.100338,1.000000,0.292390,5.501689
20.2100,0.400114,-0.119064,1.000000,0.286304,5.595322
20.2200,0.409190,-0.137090,1.000000,0.280446,5.685450
20.2300,0.418017,-0.154343,1.000000,0.274839,5.771715
20.2400,0.426562,-0.170753,1.000000,0.269505,5.853766
20.2500,0.434793,-0.186252,1.000000,0.264468,5.931258
20.2600,0.442679,-0.200772,1.000000,0.259749,6.003861
20.2700,0.450185,-0.214252,1.000000,0.255368,6.071262
20.2800,0.457282,-0.226633,1.000000,0.251344,6.133164
20.2900,0.463938,-0.237859,1.000000,0.247696,6.189297
20.3000,0.470125,-0.247883,1.000000,0.244438,6.239417
20.3100,0.475813,-0.256661,1.000000,0.241585,6.283306
20.3200,0.480978,-0.264156,1.000000,0.239149,6.320781
20.3300,0.485594,-0.270339,1.000000,0.237140,6.351694
20.3400,0.489642,-0.275186,1.000000,0.235565,6.375930
20.3500,0.493100,-0.278683,1.000000,0.234428,6.393414
20.3600,0.495954,-0.280821,1.000000,0.233733,6.404106
20.3700,0.498189,-0.281602,1.000000,0.233480,6.408008
20.3800,0.499797,-0.281031,1.000000,0.233665,6.405156
20.3900,0.500768,-0.279125,1.000000,0.234284,6.395627
20.4000,0.501101,-0.275906,1.000000,0.235331,6.379531
20.4100,0.500794,-0.271402,1.000000,0.236794,6.357011
20.4200,0.499851,-0.265649,1.000000,0.238664,6.328245
20.4300,0.498277,-0.258687,1.000000,0.240927,6.293437
20.4400,0.496082,-0.250564,1.000000,0.243567,6.252819
20.4500,0.493278,-0.241329,1.000000,0.246568,6.206645
20.4600,0.489879,-0.231038,1.000000,0.249913,6.155189
20.4700,0.485904,-0.219748,1.000000,0.253582,6.098742
20.4800,0.481371,-0.207521,1.000000,0.257556,6.037607
20.4900,0.476304,-0.194420,1.000000,0.261814,5.972098
20.5000,0.470726,-0.180507,1.000000,0.266335,5.902536
20.5100,0.464662,-0.165849,1.000000,0.271099,5.829244
20.5200,0.458140,-0.150510,1.000000,0.276084,5.752549
20.5300,0.451187,-0.134555,1.000000,0.281270,5.672774
20.5400,0.443833,-0.118048,1.000000,0.286634,5.590239
20.5500,0.436106,-0.101051,1.000000,0.292158,5.505256
20.5600,0.428036,-0.083627,1.000000,0.297821,5.418133
20.5700,0.419654,-0.065833,1.000000,0.303604,5.329164
20.5800,0.410989,-0.047727,1.000000,0.309489,5.238635
20.5900,0.402070,-0.029364,1.000000,0.315457,5.146820
20.6000,0.392927,-0.010796,1.000000,0.321491,5.053980
20.6100,0.383587,0.007927,1.000000,0.327576,4.960363
20.6200,0.374079,0.026760,1.000000,0.333697,4.866202
20.6300,0.364429,0.045656,1.000000,0.339838,4.771718
20.6400,0.354663,0.064577,1.000000,0.345987,4.677116
20.6500,0.344805,0.083482,1.000000,0.352132,4.582588
20.6600,0.334880,0.102337,1.000000,0.358260,4.488314
20.6700,0.324909,0.121108,1.000000,0.364360,4.394458
20.6800,0.314914,0.139766,1.000000,0.370424,4.301171
20.6900,0.304914,0.158281,1.000000,0.376441,4.208594
20.7000,0.294930,0.176630,1.000000,0.382405,4.116852
20.7100,0.284977,0.194788,1.000000,0.388306,4.026061
20.7200,0.275074,0.212735,1.000000,0.394139,3.936325
